CustomerID,Amount,purchased_units,avg_spend,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9,Category_10,Category_11,Category_12,Category_13,Category_14,Category_15,Category_16,Category_17,Category_18,Sex,Age,Profession,CityType,YearsInCity,HaveChildren
1005060,382180,44,8685.91,9,5,2,3,22,0,0,11,2,0,5,4,6,5,4,4,1,4,M,46-50,17,C,0,0.0
1005061,831564,103,8073.44,11,8,24,26,76,2,0,13,6,0,3,7,3,18,13,5,2,0,F,18-25,19,C,2,1.0
1005062,152610,12,12717.5,3,5,0,0,5,0,1,3,1,0,0,0,0,1,4,1,0,1,M,51-55,16,C,2,1.0
1005063,555005,58,9569.05,8,9,7,10,19,0,0,22,4,2,3,3,2,17,1,6,4,0,F,0-17,10,B,3,0.0
1005064,669094,60,11151.57,8,2,1,3,11,14,3,45,0,1,1,0,0,0,4,6,5,1,M,18-25,4,B,0,0.0
1005065,1295739,133,9742.4,30,24,23,28,46,7,0,39,6,3,7,15,12,18,24,21,11,5,M,26-35,14,C,4+,1.0
1005066,177517,17,10442.18,3,2,0,1,4,2,0,8,0,0,2,0,1,3,1,3,1,0,F,26-35,1,C,4+,1.0
1005067,194902,21,9281.05,3,2,1,2,2,0,0,13,0,1,1,3,2,3,0,2,4,0,M,55+,13,B,1,0.0
1005068,292005,36,8111.25,2,2,0,1,12,0,0,35,1,0,0,1,1,4,0,0,3,0,M,36-45,7,C,2,0.0
1005069,308454,16,19278.38,0,0,0,0,0,6,0,4,0,14,0,0,5,0,1,6,0,0,F,55+,0,C,3,1.0
1005070,2179525,253,8614.72,52,32,8,8,120,16,7,99,9,5,6,5,7,28,32,20,12,3,M,26-35,2,A,0,0.0
1005071,542201,39,13902.59,25,12,1,1,9,4,0,11,2,0,0,1,2,2,4,7,1,0,F,26-35,7,B,2,0.0
1005072,322716,27,11952.44,15,6,0,2,11,1,0,0,1,0,1,0,0,2,18,4,2,0,M,46-50,17,A,4+,1.0
1005074,3343547,390,8573.2,80,28,11,15,135,42,6,176,9,5,22,10,16,56,22,68,28,3,M,0-17,0,B,2,0.0
1005075,400460,31,12918.06,11,4,0,1,6,3,0,4,2,6,3,0,4,1,20,7,1,0,M,51-55,6,C,1,1.0
1005076,501248,60,8354.13,13,5,1,1,41,3,4,20,1,0,2,2,0,10,6,8,1,0,M,26-35,3,B,4+,0.0
1005077,2023820,225,8994.76,24,5,1,4,67,29,6,102,1,8,31,1,14,23,21,41,14,3,M,26-35,2,A,0,0.0
1005078,339443,35,9698.37,11,8,0,3,14,0,0,7,3,0,1,1,1,4,19,4,2,0,M,46-50,7,C,1,0.0
1005079,325335,38,8561.45,7,3,1,4,6,2,1,32,2,0,0,0,0,1,2,4,4,0,M,26-35,4,C,0,0.0
1005080,454609,43,10572.3,9,6,1,2,20,5,0,11,1,0,5,1,1,4,6,10,2,1,F,51-55,12,B,2,1.0
1005081,506711,56,9048.41,11,7,3,5,36,3,0,12,0,0,2,1,0,14,6,7,3,1,F,18-25,4,B,3,0.0
1005082,983634,114,8628.37,7,8,1,1,41,5,4,58,0,2,2,6,4,21,5,8,9,1,M,36-45,1,C,4+,0.0
1005083,1179007,137,8605.89,26,9,5,7,49,12,0,65,2,2,4,5,5,25,4,33,10,1,M,26-35,4,B,4+,1.0
1005084,788671,133,5929.86,25,26,9,37,92,6,0,20,5,1,5,3,2,14,12,6,2,2,M,18-25,4,B,1,0.0
1005085,1037907,107,9700.07,13,12,1,2,36,4,1,64,2,0,2,4,2,22,4,9,9,6,M,55+,17,C,0,0.0
1005086,939606,93,10103.29,13,10,4,6,29,7,2,49,3,4,3,2,3,16,2,11,12,4,M,26-35,1,C,0,1.0
1005087,1288092,153,8418.9,34,13,5,8,69,5,0,52,1,1,13,3,3,24,15,31,7,2,F,26-35,6,B,1,1.0
1005088,209920,15,13994.67,9,4,0,0,2,0,0,3,1,0,3,0,1,0,13,2,1,0,M,26-35,17,C,1,0.0
1005089,172207,18,9567.06,3,1,2,1,9,2,1,6,0,0,0,1,1,7,1,1,2,1,F,36-45,16,C,2,0.0
1005090,2522910,237,10645.19,50,32,6,9,82,15,4,104,12,2,13,5,7,32,32,31,16,3,F,36-45,19,B,3,1.0
1005091,1610370,150,10735.8,57,30,2,6,47,9,1,58,6,3,2,2,5,19,27,23,10,1,M,26-35,17,B,1,1.0
1005092,373702,41,9114.68,11,6,2,6,10,1,0,20,0,0,0,10,1,19,0,2,5,0,M,55+,14,C,1,1.0
1005094,441019,30,14700.63,19,4,1,0,2,4,0,12,0,0,1,0,0,3,9,10,8,0,M,18-25,10,C,4+,1.0
1005095,183118,19,9637.79,1,1,1,0,7,1,0,11,0,0,2,0,0,2,2,2,2,0,F,36-45,1,C,1,1.0
1005096,1175172,135,8704.98,30,20,2,5,48,14,0,55,5,4,7,3,10,13,21,14,11,1,M,26-35,11,B,2,0.0
1005097,586140,71,8255.49,3,3,1,0,36,1,0,35,1,2,4,0,1,7,3,6,7,1,M,55+,16,C,3,0.0
1005098,780873,100,7808.73,15,12,2,8,24,4,0,33,5,3,11,10,4,13,8,18,10,3,M,51-55,7,C,4+,1.0
1005099,1016820,108,9415.0,31,16,8,7,53,6,0,9,1,1,34,1,6,7,8,22,2,0,M,18-25,0,B,3,0.0
1005100,4236379,430,9852.04,55,41,15,39,126,26,2,206,9,8,18,22,16,53,33,52,25,10,M,51-55,6,B,1,1.0
1005101,223477,31,7208.94,13,2,4,6,12,7,0,5,0,0,2,3,0,2,5,3,2,0,M,26-35,0,B,1,1.0
1005102,905283,76,11911.62,23,11,3,5,27,5,0,25,3,1,7,2,2,9,9,15,8,1,M,26-35,12,C,2,0.0
1005103,2099597,154,13633.75,82,42,2,4,32,21,0,34,4,2,12,1,11,12,47,43,8,3,F,36-45,16,C,1,0.0
1005104,378500,27,14018.52,16,5,0,0,6,2,0,11,0,0,2,0,1,3,5,6,4,0,M,36-45,20,C,1,0.0
1005105,366757,47,7803.34,8,2,2,1,5,1,1,26,0,1,7,0,4,5,4,7,4,2,M,51-55,7,C,1,1.0
1005106,410747,48,8557.23,7,9,8,19,27,0,0,8,2,0,0,1,5,10,2,8,2,1,F,36-45,1,C,3,1.0
1005107,2473543,327,7564.35,74,32,8,10,142,16,2,161,5,1,10,11,9,56,32,32,14,2,F,46-50,0,B,0,
1005108,1414252,194,7289.96,15,19,17,32,92,9,1,98,5,1,3,15,4,26,23,8,8,2,F,26-35,9,B,3,1.0
1005109,450718,56,8048.54,9,11,7,13,19,1,0,21,2,1,0,13,4,9,4,5,3,2,F,46-50,6,C,2,1.0
1005110,98223,9,10913.67,2,2,0,0,2,2,0,7,0,0,0,1,0,0,0,1,3,0,M,36-45,15,C,4+,1.0
1005111,3494376,447,7817.4,26,18,9,18,147,20,3,251,7,12,27,26,15,66,15,55,23,4,M,36-45,2,B,1,1.0
1005112,1387261,162,8563.34,44,41,1,9,30,9,0,45,10,13,12,2,28,27,50,28,4,9,M,36-45,13,B,1,0.0
1005113,1692542,268,6315.46,70,17,0,1,65,37,0,144,10,4,16,5,11,69,32,32,15,13,M,26-35,0,A,3,1.0
1005114,710732,77,9230.29,10,16,20,36,24,2,0,19,11,0,1,6,0,13,9,3,4,1,F,0-17,10,C,2,0.0
1005115,207532,20,10376.6,2,1,1,1,6,3,0,13,1,1,0,0,1,1,0,1,2,1,M,55+,12,A,4+,0.0
1005116,109381,13,8413.92,1,1,0,2,8,1,0,7,0,0,0,0,1,2,1,1,0,0,M,36-45,6,C,0,1.0
1005117,44432,8,5554.0,1,0,0,2,4,0,0,3,1,0,0,0,0,2,1,1,0,0,F,26-35,0,B,0,0.0
1005118,704300,64,11004.69,38,15,2,5,12,2,0,23,1,0,0,0,3,6,10,24,10,2,M,0-17,10,B,2,0.0
1005119,97615,13,7508.85,1,1,0,0,12,0,0,3,0,0,0,0,0,7,0,1,0,0,F,26-35,0,A,3,0.0
1005120,995744,99,10058.02,20,17,7,8,29,12,1,25,1,3,3,13,5,18,11,38,5,4,M,51-55,7,A,2,0.0
1005121,903800,100,9038.0,44,15,2,1,54,6,0,28,2,0,3,1,6,21,7,20,3,1,M,26-35,7,C,4+,0.0
1005122,143511,11,13046.45,4,2,1,1,3,0,0,3,0,0,0,0,0,0,5,3,0,0,M,26-35,0,A,3,0.0
1005123,412733,52,7937.17,13,4,0,1,23,3,0,17,1,0,2,0,0,4,6,8,1,0,M,51-55,12,C,4+,1.0
1005124,1236978,148,8357.96,7,4,9,7,43,11,2,84,2,9,2,4,8,27,5,22,7,0,M,36-45,2,B,1,0.0
1005125,204989,17,12058.18,1,0,0,0,3,2,0,10,0,3,1,0,2,3,0,3,5,0,M,46-50,0,A,4+,1.0
1005126,713598,75,9514.64,12,5,3,3,38,7,0,34,1,0,5,0,2,16,1,7,6,1,M,26-35,11,B,4+,0.0
1005127,285218,26,10969.92,14,11,1,0,5,2,0,5,1,0,1,0,1,0,20,2,0,0,M,46-50,5,A,0,1.0
1005128,572240,50,11444.8,18,13,2,2,6,6,1,17,1,4,5,5,2,4,5,9,4,3,M,51-55,7,C,1,1.0
1005129,559688,55,10176.15,19,10,4,9,15,2,0,11,3,2,6,2,6,2,25,8,1,0,M,46-50,17,B,1,1.0
1005131,1676370,195,8596.77,64,28,1,7,77,11,0,67,9,2,11,2,8,65,26,36,8,1,F,26-35,1,B,3,0.0
1005132,430669,36,11963.03,4,2,0,0,4,7,0,20,0,4,1,1,3,3,2,8,6,1,M,36-45,7,C,1,1.0
1005133,291378,32,9105.56,10,6,1,1,11,2,0,16,1,0,2,0,1,2,1,5,1,0,M,18-25,11,B,0,0.0
1005134,509946,51,9998.94,9,1,2,3,10,7,0,27,2,3,3,0,4,6,2,10,2,1,M,26-35,17,B,2,0.0
1005135,338943,41,8266.9,5,3,2,4,23,1,0,18,2,0,1,1,0,6,3,1,6,0,M,36-45,7,C,4+,
1005136,1096818,111,9881.24,26,13,4,6,39,9,0,51,5,1,2,3,2,25,13,18,4,1,M,26-35,12,B,1,0.0
1005137,565925,65,8706.54,13,8,3,5,29,2,0,12,0,0,23,0,3,8,9,14,1,0,M,18-25,18,C,4+,0.0
1005138,655477,79,8297.18,22,10,6,11,28,3,0,29,3,0,9,6,2,10,12,9,6,1,M,26-35,17,B,0,0.0
1005139,568730,71,8010.28,9,2,0,0,25,9,0,54,0,0,0,0,1,16,0,2,3,0,M,51-55,16,A,4+,1.0
1005140,1822454,205,8890.02,55,32,9,16,76,5,0,73,12,3,5,3,2,35,19,27,9,3,M,26-35,6,B,2,0.0
1005141,299154,21,14245.43,17,9,1,1,3,2,0,1,1,0,2,0,1,0,14,3,0,0,M,18-25,17,B,2,1.0
1005142,1789582,173,10344.4,70,69,5,23,63,4,0,41,9,1,6,11,2,19,18,13,26,5,M,26-35,1,B,1,1.0
1005143,612416,54,11341.04,20,5,2,2,19,4,0,22,0,0,0,1,0,5,6,13,1,2,M,18-25,4,C,3,1.0
1005144,125660,15,8377.33,2,0,2,2,7,1,0,3,0,0,1,0,1,1,0,4,0,0,F,51-55,0,C,4+,1.0
1005145,84162,11,7651.09,2,1,0,0,5,0,0,3,0,0,0,0,1,0,1,5,1,0,M,36-45,7,C,2,1.0
1005146,147382,16,9211.38,1,0,0,0,3,1,0,12,0,0,0,0,0,0,0,3,0,0,M,55+,1,A,0,0.0
1005147,290975,24,12123.96,7,1,1,1,0,6,0,11,0,1,1,0,2,1,1,19,0,0,M,18-25,0,C,0,0.0
1005148,467381,51,9164.33,14,3,0,0,18,6,0,25,0,0,3,0,4,4,1,13,3,0,M,26-35,20,B,2,1.0
1005149,189151,18,10508.39,7,1,0,0,6,1,0,6,0,0,0,0,1,2,3,5,0,0,M,36-45,1,B,3,0.0
1005150,164594,16,10287.12,7,1,0,0,6,1,0,8,0,0,0,0,0,7,3,2,1,0,M,26-35,3,C,3,1.0
1005151,456095,74,6163.45,14,11,6,13,17,3,0,17,11,0,33,0,3,3,13,8,0,0,M,18-25,19,C,1,0.0
1005152,145705,17,8570.88,4,1,2,2,6,2,0,5,0,0,2,1,1,0,2,4,0,0,F,26-35,4,C,1,0.0
1005153,1608975,235,6846.7,25,15,2,17,125,12,0,126,1,0,6,9,3,48,13,8,13,4,M,26-35,7,B,3,0.0
1005154,292207,21,13914.62,12,5,1,2,3,2,0,4,2,0,1,0,0,2,4,6,1,0,M,26-35,16,C,1,1.0
1005155,95821,12,7985.08,8,3,0,0,6,0,0,1,0,0,0,0,0,1,5,3,1,0,M,26-35,16,B,2,0.0
1005156,1941163,171,11351.83,41,24,3,6,54,14,0,85,3,2,4,4,4,37,22,26,20,0,M,18-25,14,A,1,1.0
1005157,474101,49,9675.53,6,5,4,3,22,1,0,17,1,2,0,5,3,14,5,9,2,1,M,36-45,1,C,2,1.0
1005158,805441,95,8478.33,10,10,11,14,21,5,1,31,2,2,28,8,6,9,10,11,4,5,F,18-25,4,C,4+,0.0
1005159,105821,11,9620.09,6,2,1,1,1,0,0,4,2,0,1,0,1,1,0,5,0,0,M,36-45,7,C,3,0.0
1005160,126901,14,9064.36,0,1,0,1,6,1,0,11,0,0,0,0,0,5,0,1,1,0,F,18-25,4,C,2,0.0
1005161,1476652,173,8535.56,57,29,12,24,61,25,1,60,13,1,5,5,8,12,22,25,18,6,M,26-35,4,C,0,0.0
1005162,210940,18,11718.89,12,2,0,1,3,0,0,7,1,0,0,0,0,2,2,6,2,1,M,26-35,17,A,1,1.0
1005163,2169125,260,8342.79,36,25,18,29,141,13,1,77,9,3,25,29,12,49,27,15,17,4,M,46-50,6,B,1,1.0
1005164,385775,39,9891.67,9,2,1,2,13,3,0,22,0,0,0,1,0,7,1,4,19,0,F,36-45,17,A,0,0.0
1005165,582749,58,10047.4,7,4,3,5,26,4,0,39,1,1,2,1,2,7,3,2,9,2,M,36-45,6,C,1,1.0
1005166,695592,66,10539.27,10,6,1,2,14,3,2,35,1,1,5,1,4,12,7,9,13,6,M,51-55,6,B,1,1.0
1005167,982440,77,12758.96,28,24,2,8,18,10,0,19,10,2,10,0,3,5,30,14,4,0,M,18-25,15,C,3,0.0
1005168,107860,11,9805.45,2,2,1,2,7,0,0,6,0,0,0,0,0,3,1,0,0,0,M,36-45,7,C,1,1.0
1005169,745022,66,11288.21,27,9,0,1,13,11,0,31,2,1,3,3,3,6,10,18,3,0,F,51-55,4,C,0,0.0
1005170,449164,40,11229.1,10,5,6,1,8,2,0,13,1,3,4,1,2,0,6,5,0,1,M,18-25,4,B,2,0.0
1005171,122976,9,13664.0,6,4,0,1,3,0,0,3,0,0,0,0,0,0,2,0,1,0,M,55+,17,C,1,1.0
1005172,2012047,240,8383.53,43,31,6,14,109,23,0,97,5,7,1,10,11,42,16,24,9,5,F,36-45,11,B,1,0.0
1005173,794837,65,12228.26,45,20,8,11,16,4,0,7,3,0,3,3,1,5,14,18,6,0,M,0-17,10,C,3,0.0
1005174,90967,8,11370.88,1,0,1,1,0,1,1,6,0,0,0,0,0,0,0,0,0,0,M,46-50,1,C,4+,0.0
1005175,147554,16,9222.12,4,1,1,0,5,0,0,8,0,0,1,0,0,3,1,2,2,0,F,36-45,9,C,1,0.0
1005176,200400,23,8713.04,7,2,3,5,15,2,0,4,0,0,0,0,0,2,2,1,1,0,M,0-17,10,C,3,0.0
1005177,559063,49,11409.45,32,6,0,1,17,9,0,14,1,0,1,0,0,6,5,17,3,0,M,46-50,14,C,0,1.0
1005178,1100041,142,7746.77,18,6,7,9,108,6,0,28,4,1,10,13,4,18,12,11,4,3,M,51-55,0,C,1,1.0
1005179,221859,18,12325.5,8,1,1,1,4,6,0,9,0,0,0,0,1,3,2,6,0,0,M,26-35,12,A,0,1.0
1005180,709250,67,10585.82,12,5,4,7,12,7,0,36,2,6,3,4,7,7,2,11,9,2,M,36-45,11,C,1,1.0
1005181,262319,23,11405.17,7,3,3,2,9,0,0,6,2,1,0,0,1,5,2,4,2,0,M,26-35,7,C,1,1.0
1005182,1353047,149,9080.85,21,20,6,14,65,3,1,56,7,2,11,6,3,29,17,16,6,4,F,36-45,7,B,4+,1.0
1005183,457071,49,9327.98,16,5,3,1,26,4,0,10,1,2,4,0,5,13,4,14,2,0,F,18-25,20,C,1,0.0
1005184,1655045,168,9851.46,29,5,4,3,62,25,5,80,0,3,7,0,5,25,9,26,4,2,M,18-25,20,B,4+,1.0
1005185,1076189,140,7687.06,23,7,8,19,55,6,1,44,2,3,8,7,7,16,6,19,5,5,F,36-45,4,C,1,0.0
1005186,436866,37,11807.19,16,11,1,0,9,0,0,10,3,1,2,2,1,1,23,6,2,0,M,36-45,12,C,2,0.0
1005187,696118,68,10237.03,28,14,7,8,19,3,0,14,2,1,5,2,2,6,37,8,3,1,M,18-25,16,C,1,0.0
1005190,170913,18,9495.17,1,4,7,13,7,0,0,5,2,0,1,2,0,0,0,1,0,0,F,36-45,0,C,1,0.0
1005191,216742,21,10321.05,7,4,1,2,4,3,0,9,0,1,1,0,2,3,3,5,2,1,F,26-35,4,A,4+,0.0
1005192,159541,13,12272.38,6,1,2,2,4,0,0,5,0,1,0,0,2,2,1,1,1,2,M,26-35,7,C,3,1.0
1005193,903375,103,8770.63,25,13,2,4,55,4,1,39,3,2,4,1,2,20,21,7,5,1,M,36-45,12,B,2,1.0
1005194,286722,32,8960.06,7,7,1,0,18,3,2,9,0,1,0,0,0,3,5,3,1,0,M,26-35,7,C,3,1.0
1005195,418845,40,10471.12,2,3,1,0,12,5,1,18,0,5,1,4,3,5,1,9,4,0,M,36-45,7,B,0,1.0
1005196,204519,35,5843.4,1,1,1,1,27,2,0,11,0,0,0,0,0,5,0,1,0,0,M,55+,7,C,4+,1.0
1005197,563450,62,9087.9,13,7,3,3,19,2,0,11,0,10,1,4,2,5,3,6,5,25,F,55+,3,C,3,1.0
1005198,968595,142,6821.09,16,9,3,7,77,10,0,67,5,1,4,4,5,27,11,13,1,0,F,18-25,4,B,0,0.0
1005199,218286,22,9922.09,8,3,1,1,12,2,0,5,1,0,1,1,0,4,2,6,0,0,F,26-35,1,C,0,0.0
1005200,318333,29,10977.0,7,9,9,16,8,0,0,4,7,0,0,2,1,5,2,6,0,0,F,36-45,15,C,2,0.0
1005201,479743,54,8884.13,9,5,1,1,18,2,1,24,0,3,4,3,4,8,2,7,8,3,M,51-55,7,C,1,1.0
1005202,154740,20,7737.0,7,1,0,0,8,2,0,3,0,0,0,0,0,0,2,1,0,13,M,18-25,4,C,1,1.0
1005203,170121,17,10007.12,4,1,2,3,4,2,0,6,1,2,0,3,0,3,1,2,6,4,F,46-50,6,B,4+,1.0
1005204,248247,22,11283.95,11,7,0,0,10,2,0,1,1,0,1,0,0,2,9,3,0,1,M,51-55,13,C,4+,1.0
1005205,1894007,204,9284.35,72,28,7,13,48,14,0,50,3,2,49,13,5,16,39,57,8,2,M,26-35,1,B,0,1.0
1005206,107337,10,10733.7,3,0,1,2,3,1,1,4,0,0,1,0,0,2,0,0,2,0,M,36-45,7,C,0,0.0
1005207,96248,11,8749.82,3,4,0,0,8,0,0,4,1,0,0,1,0,8,0,0,0,0,M,26-35,0,A,3,
1005208,863136,67,12882.63,23,6,5,3,8,8,0,20,1,3,7,0,5,4,23,29,1,0,M,26-35,4,A,1,1.0
1005209,817553,75,10900.71,24,8,0,0,12,10,0,46,0,2,2,1,9,7,2,16,11,3,M,51-55,1,C,4+,0.0
1005210,381788,35,10908.23,12,3,0,0,6,2,0,13,1,2,0,1,1,9,5,9,2,0,F,36-45,17,A,3,0.0
1005212,226506,17,13323.88,0,1,1,0,5,2,1,11,0,4,0,0,0,1,2,0,2,1,M,18-25,2,B,4+,0.0
1005213,134883,18,7493.5,5,0,1,1,8,1,0,5,0,0,2,0,0,0,1,5,0,0,M,18-25,0,C,2,0.0
1005214,87890,18,4882.78,3,1,0,0,6,1,0,9,0,0,0,1,1,4,0,2,3,1,F,36-45,9,C,1,0.0
1005215,123427,10,12342.7,1,3,3,2,2,0,0,4,1,0,0,0,0,1,0,2,0,0,F,55+,6,C,1,1.0
1005216,86790,12,7232.5,2,1,1,1,6,0,0,4,0,0,1,0,0,1,2,0,0,0,M,18-25,2,C,1,0.0
1005217,767837,78,9844.06,31,12,7,6,17,5,0,17,2,3,8,2,4,5,35,21,2,0,M,26-35,17,B,3,0.0
1005218,317779,25,12711.16,8,11,2,7,7,1,2,2,18,0,1,0,0,1,2,1,0,0,M,18-25,0,C,1,0.0
1005219,850118,59,14408.78,46,17,0,1,7,8,0,9,4,1,4,0,1,5,24,19,2,1,M,18-25,4,B,2,1.0
1005220,3068485,361,8499.96,74,38,8,17,121,25,5,151,9,5,37,9,14,47,35,57,10,1,M,26-35,7,B,4+,0.0
1005221,137971,15,9198.07,3,1,0,1,2,1,0,7,1,2,0,0,5,3,1,3,1,0,F,55+,1,C,1,0.0
1005222,1280515,164,7808.02,39,23,13,24,81,5,3,38,10,0,10,9,5,20,22,13,7,2,M,26-35,12,B,1,0.0
1005223,931319,119,7826.21,22,9,8,4,62,8,0,39,3,0,8,2,3,17,15,16,2,0,M,55+,10,C,1,1.0
1005224,130238,14,9302.71,4,3,3,5,4,0,0,2,1,2,2,1,1,0,2,0,0,0,M,36-45,1,A,1,
1005225,997200,104,9588.46,26,17,3,3,41,11,1,24,5,2,13,3,4,6,23,23,1,3,M,18-25,4,C,4+,1.0
1005226,491082,40,12277.05,26,5,0,0,8,6,0,14,1,0,1,1,2,5,7,12,3,0,M,36-45,0,B,1,0.0
1005228,126782,13,9752.46,2,0,0,0,7,1,0,4,0,0,0,0,0,1,2,2,3,0,M,0-17,0,C,4+,0.0
1005229,364128,35,10403.66,8,4,3,3,10,0,0,8,0,0,7,0,1,1,7,11,0,1,M,26-35,0,C,0,0.0
1005230,775255,67,11570.97,32,11,2,4,9,9,0,19,5,1,2,4,1,11,10,22,5,2,M,26-35,12,B,4+,0.0
1005231,180269,14,12876.36,9,3,2,2,3,1,1,6,1,0,0,0,0,2,1,1,2,1,M,36-45,7,C,1,0.0
1005232,767683,66,11631.56,39,18,12,10,16,5,0,8,2,2,2,0,6,4,29,16,3,2,M,26-35,4,C,1,1.0
1005233,551853,56,9854.52,10,5,4,3,16,7,2,35,1,1,1,0,1,5,3,8,2,0,M,26-35,5,B,0,1.0
1005234,882049,101,8733.16,12,6,1,3,62,11,5,44,4,1,2,3,2,20,11,4,3,0,F,26-35,0,A,4+,1.0
1005235,225632,19,11875.37,6,5,3,1,10,2,0,5,0,0,2,0,0,1,6,2,2,0,M,26-35,4,C,1,0.0
1005236,643773,67,9608.55,14,10,3,7,18,6,0,31,3,1,1,1,3,2,9,20,5,1,M,26-35,14,C,1,1.0
1005237,331467,30,11048.9,19,18,1,2,7,0,0,6,2,1,1,0,1,2,9,4,1,0,M,26-35,7,B,4+,1.0
1005238,72958,10,7295.8,1,0,1,2,1,1,0,4,2,0,0,3,0,2,0,2,0,0,F,51-55,16,C,1,0.0
1005239,1425422,154,9255.99,33,13,5,8,53,11,2,74,4,2,11,6,7,21,8,21,9,0,M,36-45,7,B,2,1.0
1005240,184849,22,8402.23,3,1,0,0,16,0,0,8,1,0,0,0,0,12,0,0,1,0,F,26-35,0,C,1,1.0
1005241,415339,53,7836.58,5,8,2,4,28,0,0,27,2,0,0,1,2,16,7,1,2,0,F,26-35,4,A,4+,0.0
1005242,676500,67,10097.01,20,10,5,4,14,15,0,22,4,2,4,1,3,2,29,13,3,0,M,26-35,1,C,3,1.0
1005243,154149,15,10276.6,8,5,0,0,5,0,0,3,1,0,1,0,0,1,12,2,0,0,M,0-17,10,C,4+,0.0
1005244,248013,21,11810.14,5,16,1,8,4,0,0,2,4,1,0,0,1,3,3,3,1,0,M,18-25,4,C,1,0.0
1005245,133304,14,9521.71,3,0,0,0,7,2,0,8,0,0,0,1,1,2,1,1,0,0,F,46-50,1,B,2,1.0
1005246,553168,65,8510.28,8,0,0,1,35,3,0,28,1,0,4,1,1,5,4,9,1,1,F,18-25,0,C,1,1.0
1005247,117366,18,6520.33,1,1,0,1,10,0,0,5,0,0,2,1,0,3,0,2,0,0,F,0-17,10,B,1,0.0
1005248,384193,54,7114.69,3,5,1,3,49,1,0,11,6,0,0,3,0,14,4,2,1,0,F,46-50,14,B,1,1.0
1005249,1772334,178,9956.93,82,29,1,6,65,23,0,42,3,1,5,1,13,39,23,49,7,3,F,46-50,14,B,1,1.0
1005250,1401392,161,8704.3,30,18,7,13,52,11,0,68,9,3,32,7,5,39,22,29,4,1,M,51-55,6,B,4+,1.0
1005251,763510,91,8390.22,12,8,5,6,39,4,1,37,3,3,6,1,2,15,7,9,3,1,F,26-35,17,A,1,1.0
1005252,375146,32,11723.31,4,1,0,1,2,6,4,23,0,2,2,0,1,2,1,5,2,0,M,26-35,20,B,0,0.0
1005253,677390,70,9677.0,6,11,8,12,9,7,0,38,4,7,4,4,10,12,3,11,10,2,F,55+,13,C,1,0.0
1005254,501623,44,11400.52,21,7,1,1,16,5,0,9,0,0,3,1,1,5,10,12,1,0,M,18-25,4,C,1,1.0
1005255,971188,80,12139.85,14,10,9,12,28,9,1,33,0,4,0,2,2,12,3,7,10,4,M,0-17,10,A,3,0.0
1005256,3684996,432,8530.08,116,56,11,29,168,27,1,158,12,4,20,19,19,71,45,51,20,7,M,26-35,16,B,4+,1.0
1005257,419721,42,9993.36,5,4,1,1,24,2,0,12,0,4,1,5,3,9,6,7,1,0,F,26-35,2,A,4+,0.0
1005258,138285,13,10637.31,7,0,1,0,2,1,0,4,0,0,1,2,0,3,1,3,0,1,M,36-45,4,C,1,0.0
1005259,194255,21,9250.24,4,2,0,1,3,0,0,16,0,0,0,0,0,2,1,3,2,0,M,26-35,6,B,1,1.0
1005260,787624,104,7573.31,14,6,1,7,39,7,4,49,5,1,15,6,5,15,8,4,5,6,M,36-45,7,A,1,1.0
1005261,602801,54,11162.98,26,10,0,2,6,8,0,27,2,4,1,0,1,2,4,9,5,3,M,36-45,12,A,3,0.0
1005262,217308,32,6790.88,6,3,1,3,14,1,0,7,2,0,1,3,1,3,2,5,0,1,F,26-35,14,C,2,0.0
1005263,768140,60,12802.33,45,11,2,1,13,5,0,14,0,2,2,2,2,3,16,11,6,4,M,36-45,7,B,1,0.0
1005264,828303,79,10484.85,23,13,4,3,34,9,1,29,2,4,3,0,1,8,8,15,8,1,M,18-25,4,B,4+,0.0
1005265,1339917,143,9370.05,11,11,4,3,35,10,4,85,4,7,9,2,12,17,10,21,10,0,M,46-50,1,B,2,1.0
1005266,206999,19,10894.68,3,2,0,0,3,4,0,13,1,1,1,0,3,1,0,3,0,0,M,36-45,1,C,1,0.0
1005267,423439,50,8468.78,7,5,3,3,23,3,0,22,0,1,3,2,1,9,5,8,2,1,M,36-45,7,C,2,0.0
1005269,1418399,175,8105.14,30,8,2,3,74,28,2,75,4,2,12,4,8,16,18,21,9,3,M,18-25,0,B,4+,0.0
1005270,607847,53,11468.81,24,14,1,2,9,5,0,13,6,0,14,1,2,2,19,11,2,1,M,26-35,12,C,3,1.0
1005271,1947865,205,9501.78,43,14,5,5,67,27,2,84,4,7,2,7,10,60,11,45,7,2,F,26-35,0,A,1,0.0
1005272,341147,52,6560.52,11,12,1,1,29,0,0,11,1,0,2,1,0,11,12,2,5,0,M,26-35,7,A,4+,0.0
1005273,1530704,167,9165.89,18,12,5,9,80,16,1,74,4,12,2,10,8,34,3,9,21,9,M,55+,20,B,3,1.0
1005274,48968,9,5440.89,0,0,0,0,2,0,0,6,0,0,3,0,0,1,0,3,0,0,M,26-35,0,A,4+,0.0
1005275,446597,48,9304.1,5,5,0,4,9,4,1,43,2,0,0,1,0,6,4,4,4,1,M,26-35,17,A,4+,0.0
1005276,432939,44,9839.52,13,5,4,5,17,5,0,16,1,1,2,1,0,5,4,8,3,0,F,26-35,4,B,1,1.0
